Task ID,Job ID,Arrival min,Arrival max, Cost min, Cost max,Deadline, Priority
19,115,114.0,114.0,0.021469726307101134,0.021469726307101134,115.0,115.0
19,116,115.0,115.0,0.021469726307101134,0.021469726307101134,116.0,116.0
19,117,116.0,116.0,0.021469726307101134,0.021469726307101134,117.0,117.0
19,118,117.0,117.0,0.021469726307101134,0.021469726307101134,118.0,118.0
19,119,118.0,118.0,0.021469726307101134,0.021469726307101134,119.0,119.0
19,120,119.0,119.0,0.021469726307101134,0.021469726307101134,120.0,120.0
19,121,120.0,120.0,0.021469726307101134,0.021469726307101134,121.0,121.0
19,122,121.0,121.0,0.021469726307101134,0.021469726307101134,122.0,122.0
19,123,122.0,122.0,0.021469726307101134,0.021469726307101134,123.0,123.0
19,124,123.0,123.0,0.021469726307101134,0.021469726307101134,124.0,124.0
19,125,124.0,124.0,0.021469726307101134,0.021469726307101134,125.0,125.0
19,126,125.0,125.0,0.021469726307101134,0.021469726307101134,126.0,126.0
19,127,126.0,126.0,0.021469726307101134,0.021469726307101134,127.0,127.0
19,128,127.0,127.0,0.021469726307101134,0.021469726307101134,128.0,128.0
19,129,128.0,128.0,0.021469726307101134,0.021469726307101134,129.0,129.0
19,130,129.0,129.0,0.021469726307101134,0.021469726307101134,130.0,130.0
19,131,130.0,130.0,0.021469726307101134,0.021469726307101134,131.0,131.0
19,132,131.0,131.0,0.021469726307101134,0.021469726307101134,132.0,132.0
19,133,132.0,132.0,0.021469726307101134,0.021469726307101134,133.0,133.0
19,134,133.0,133.0,0.021469726307101134,0.021469726307101134,134.0,134.0
19,135,134.0,134.0,0.021469726307101134,0.021469726307101134,135.0,135.0
19,136,135.0,135.0,0.021469726307101134,0.021469726307101134,136.0,136.0
19,137,136.0,136.0,0.021469726307101134,0.021469726307101134,137.0,137.0
19,138,137.0,137.0,0.021469726307101134,0.021469726307101134,138.0,138.0
19,139,138.0,138.0,0.021469726307101134,0.021469726307101134,139.0,139.0
19,140,139.0,139.0,0.021469726307101134,0.021469726307101134,140.0,140.0
19,141,140.0,140.0,0.021469726307101134,0.021469726307101134,141.0,141.0
19,142,141.0,141.0,0.021469726307101134,0.021469726307101134,142.0,142.0
19,143,142.0,142.0,0.021469726307101134,0.021469726307101134,143.0,143.0
19,144,143.0,143.0,0.021469726307101134,0.021469726307101134,144.0,144.0
19,145,144.0,144.0,0.021469726307101134,0.021469726307101134,145.0,145.0
19,146,145.0,145.0,0.021469726307101134,0.021469726307101134,146.0,146.0
19,147,146.0,146.0,0.021469726307101134,0.021469726307101134,147.0,147.0
19,148,147.0,147.0,0.021469726307101134,0.021469726307101134,148.0,148.0
19,149,148.0,148.0,0.021469726307101134,0.021469726307101134,149.0,149.0
19,150,149.0,149.0,0.021469726307101134,0.021469726307101134,150.0,150.0
19,151,150.0,150.0,0.021469726307101134,0.021469726307101134,151.0,151.0
19,152,151.0,151.0,0.021469726307101134,0.021469726307101134,152.0,152.0
19,153,152.0,152.0,0.021469726307101134,0.021469726307101134,153.0,153.0
19,154,153.0,153.0,0.021469726307101134,0.021469726307101134,154.0,154.0
19,155,154.0,154.0,0.021469726307101134,0.021469726307101134,155.0,155.0
19,156,155.0,155.0,0.021469726307101134,0.021469726307101134,156.0,156.0
19,157,156.0,156.0,0.021469726307101134,0.021469726307101134,157.0,157.0
19,158,157.0,157.0,0.021469726307101134,0.021469726307101134,158.0,158.0
19,159,158.0,158.0,0.021469726307101134,0.021469726307101134,159.0,159.0
19,160,159.0,159.0,0.021469726307101134,0.021469726307101134,160.0,160.0
19,161,160.0,160.0,0.021469726307101134,0.021469726307101134,161.0,161.0
19,162,161.0,161.0,0.021469726307101134,0.021469726307101134,162.0,162.0
19,163,162.0,162.0,0.021469726307101134,0.021469726307101134,163.0,163.0
19,164,163.0,163.0,0.021469726307101134,0.021469726307101134,164.0,164.0
19,165,164.0,164.0,0.021469726307101134,0.021469726307101134,165.0,165.0
19,166,165.0,165.0,0.021469726307101134,0.021469726307101134,166.0,166.0
19,167,166.0,166.0,0.021469726307101134,0.021469726307101134,167.0,167.0
19,168,167.0,167.0,0.021469726307101134,0.021469726307101134,168.0,168.0
19,169,168.0,168.0,0.021469726307101134,0.021469726307101134,169.0,169.0
19,170,169.0,169.0,0.021469726307101134,0.021469726307101134,170.0,170.0
19,171,170.0,170.0,0.021469726307101134,0.021469726307101134,171.0,171.0
19,172,171.0,171.0,0.021469726307101134,0.021469726307101134,172.0,172.0
19,173,172.0,172.0,0.021469726307101134,0.021469726307101134,173.0,173.0
19,174,173.0,173.0,0.021469726307101134,0.021469726307101134,174.0,174.0
19,175,174.0,174.0,0.021469726307101134,0.021469726307101134,175.0,175.0
19,176,175.0,175.0,0.021469726307101134,0.021469726307101134,176.0,176.0
19,177,176.0,176.0,0.021469726307101134,0.021469726307101134,177.0,177.0
19,178,177.0,177.0,0.021469726307101134,0.021469726307101134,178.0,178.0
19,179,178.0,178.0,0.021469726307101134,0.021469726307101134,179.0,179.0
19,180,179.0,179.0,0.021469726307101134,0.021469726307101134,180.0,180.0
19,181,180.0,180.0,0.021469726307101134,0.021469726307101134,181.0,181.0
19,182,181.0,181.0,0.021469726307101134,0.021469726307101134,182.0,182.0
19,183,182.0,182.0,0.021469726307101134,0.021469726307101134,183.0,183.0
19,184,183.0,183.0,0.021469726307101134,0.021469726307101134,184.0,184.0
19,185,184.0,184.0,0.021469726307101134,0.021469726307101134,185.0,185.0
19,186,185.0,185.0,0.021469726307101134,0.021469726307101134,186.0,186.0
19,187,186.0,186.0,0.021469726307101134,0.021469726307101134,187.0,187.0
19,188,187.0,187.0,0.021469726307101134,0.021469726307101134,188.0,188.0
19,189,188.0,188.0,0.021469726307101134,0.021469726307101134,189.0,189.0
19,190,189.0,189.0,0.021469726307101134,0.021469726307101134,190.0,190.0
19,191,190.0,190.0,0.021469726307101134,0.021469726307101134,191.0,191.0
19,192,191.0,191.0,0.021469726307101134,0.021469726307101134,192.0,192.0
19,193,192.0,192.0,0.021469726307101134,0.021469726307101134,193.0,193.0
19,194,193.0,193.0,0.021469726307101134,0.021469726307101134,194.0,194.0
19,195,194.0,194.0,0.021469726307101134,0.021469726307101134,195.0,195.0
19,196,195.0,195.0,0.021469726307101134,0.021469726307101134,196.0,196.0
19,197,196.0,196.0,0.021469726307101134,0.021469726307101134,197.0,197.0
19,198,197.0,197.0,0.021469726307101134,0.021469726307101134,198.0,198.0
19,199,198.0,198.0,0.021469726307101134,0.021469726307101134,199.0,199.0
19,200,199.0,199.0,0.021469726307101134,0.021469726307101134,200.0,200.0
19,201,200.0,200.0,0.021469726307101134,0.021469726307101134,201.0,201.0
19,202,201.0,201.0,0.021469726307101134,0.021469726307101134,202.0,202.0
19,203,202.0,202.0,0.021469726307101134,0.021469726307101134,203.0,203.0
19,204,203.0,203.0,0.021469726307101134,0.021469726307101134,204.0,204.0
19,205,204.0,204.0,0.021469726307101134,0.021469726307101134,205.0,205.0
19,206,205.0,205.0,0.021469726307101134,0.021469726307101134,206.0,206.0
19,207,206.0,206.0,0.021469726307101134,0.021469726307101134,207.0,207.0
19,208,207.0,207.0,0.021469726307101134,0.021469726307101134,208.0,208.0
19,209,208.0,208.0,0.021469726307101134,0.021469726307101134,209.0,209.0
19,210,209.0,209.0,0.021469726307101134,0.021469726307101134,210.0,210.0
19,211,210.0,210.0,0.021469726307101134,0.021469726307101134,211.0,211.0
19,212,211.0,211.0,0.021469726307101134,0.021469726307101134,212.0,212.0
19,213,212.0,212.0,0.021469726307101134,0.021469726307101134,213.0,213.0
19,214,213.0,213.0,0.021469726307101134,0.021469726307101134,214.0,214.0
19,215,214.0,214.0,0.021469726307101134,0.021469726307101134,215.0,215.0
19,216,215.0,215.0,0.021469726307101134,0.021469726307101134,216.0,216.0
19,217,216.0,216.0,0.021469726307101134,0.021469726307101134,217.0,217.0
19,218,217.0,217.0,0.021469726307101134,0.021469726307101134,218.0,218.0
19,219,218.0,218.0,0.021469726307101134,0.021469726307101134,219.0,219.0
19,220,219.0,219.0,0.021469726307101134,0.021469726307101134,220.0,220.0
19,221,220.0,220.0,0.021469726307101134,0.021469726307101134,221.0,221.0
19,222,221.0,221.0,0.021469726307101134,0.021469726307101134,222.0,222.0
19,223,222.0,222.0,0.021469726307101134,0.021469726307101134,223.0,223.0
19,224,223.0,223.0,0.021469726307101134,0.021469726307101134,224.0,224.0
19,225,224.0,224.0,0.021469726307101134,0.021469726307101134,225.0,225.0
19,226,225.0,225.0,0.021469726307101134,0.021469726307101134,226.0,226.0
19,227,226.0,226.0,0.021469726307101134,0.021469726307101134,227.0,227.0
19,228,227.0,227.0,0.021469726307101134,0.021469726307101134,228.0,228.0
19,229,228.0,228.0,0.021469726307101134,0.021469726307101134,229.0,229.0
19,230,229.0,229.0,0.021469726307101134,0.021469726307101134,230.0,230.0
19,231,230.0,230.0,0.021469726307101134,0.021469726307101134,231.0,231.0
19,232,231.0,231.0,0.021469726307101134,0.021469726307101134,232.0,232.0
19,233,232.0,232.0,0.021469726307101134,0.021469726307101134,233.0,233.0
19,234,233.0,233.0,0.021469726307101134,0.021469726307101134,234.0,234.0
19,235,234.0,234.0,0.021469726307101134,0.021469726307101134,235.0,235.0
19,236,235.0,235.0,0.021469726307101134,0.021469726307101134,236.0,236.0
19,237,236.0,236.0,0.021469726307101134,0.021469726307101134,237.0,237.0
19,238,237.0,237.0,0.021469726307101134,0.021469726307101134,238.0,238.0
19,239,238.0,238.0,0.021469726307101134,0.021469726307101134,239.0,239.0
19,240,239.0,239.0,0.021469726307101134,0.021469726307101134,240.0,240.0
19,241,240.0,240.0,0.021469726307101134,0.021469726307101134,241.0,241.0
19,242,241.0,241.0,0.021469726307101134,0.021469726307101134,242.0,242.0
19,243,242.0,242.0,0.021469726307101134,0.021469726307101134,243.0,243.0
19,244,243.0,243.0,0.021469726307101134,0.021469726307101134,244.0,244.0
19,245,244.0,244.0,0.021469726307101134,0.021469726307101134,245.0,245.0
19,246,245.0,245.0,0.021469726307101134,0.021469726307101134,246.0,246.0
19,247,246.0,246.0,0.021469726307101134,0.021469726307101134,247.0,247.0
19,248,247.0,247.0,0.021469726307101134,0.021469726307101134,248.0,248.0
19,249,248.0,248.0,0.021469726307101134,0.021469726307101134,249.0,249.0
19,250,249.0,249.0,0.021469726307101134,0.021469726307101134,250.0,250.0
19,251,250.0,250.0,0.021469726307101134,0.021469726307101134,251.0,251.0
19,252,251.0,251.0,0.021469726307101134,0.021469726307101134,252.0,252.0
19,253,252.0,252.0,0.021469726307101134,0.021469726307101134,253.0,253.0
19,254,253.0,253.0,0.021469726307101134,0.021469726307101134,254.0,254.0
19,255,254.0,254.0,0.021469726307101134,0.021469726307101134,255.0,255.0
19,256,255.0,255.0,0.021469726307101134,0.021469726307101134,256.0,256.0
19,257,256.0,256.0,0.021469726307101134,0.021469726307101134,257.0,257.0
19,258,257.0,257.0,0.021469726307101134,0.021469726307101134,258.0,258.0
19,259,258.0,258.0,0.021469726307101134,0.021469726307101134,259.0,259.0
19,260,259.0,259.0,0.021469726307101134,0.021469726307101134,260.0,260.0
19,261,260.0,260.0,0.021469726307101134,0.021469726307101134,261.0,261.0
19,262,261.0,261.0,0.021469726307101134,0.021469726307101134,262.0,262.0
19,263,262.0,262.0,0.021469726307101134,0.021469726307101134,263.0,263.0
19,264,263.0,263.0,0.021469726307101134,0.021469726307101134,264.0,264.0
19,265,264.0,264.0,0.021469726307101134,0.021469726307101134,265.0,265.0
19,266,265.0,265.0,0.021469726307101134,0.021469726307101134,266.0,266.0
19,267,266.0,266.0,0.021469726307101134,0.021469726307101134,267.0,267.0
19,268,267.0,267.0,0.021469726307101134,0.021469726307101134,268.0,268.0
19,269,268.0,268.0,0.021469726307101134,0.021469726307101134,269.0,269.0
19,270,269.0,269.0,0.021469726307101134,0.021469726307101134,270.0,270.0
19,271,270.0,270.0,0.021469726307101134,0.021469726307101134,271.0,271.0
19,272,271.0,271.0,0.021469726307101134,0.021469726307101134,272.0,272.0
19,273,272.0,272.0,0.021469726307101134,0.021469726307101134,273.0,273.0
19,274,273.0,273.0,0.021469726307101134,0.021469726307101134,274.0,274.0
19,275,274.0,274.0,0.021469726307101134,0.021469726307101134,275.0,275.0
19,276,275.0,275.0,0.021469726307101134,0.021469726307101134,276.0,276.0
19,277,276.0,276.0,0.021469726307101134,0.021469726307101134,277.0,277.0
19,278,277.0,277.0,0.021469726307101134,0.021469726307101134,278.0,278.0
19,279,278.0,278.0,0.021469726307101134,0.021469726307101134,279.0,279.0
19,280,279.0,279.0,0.021469726307101134,0.021469726307101134,280.0,280.0
19,281,280.0,280.0,0.021469726307101134,0.021469726307101134,281.0,281.0
19,282,281.0,281.0,0.021469726307101134,0.021469726307101134,282.0,282.0
19,283,282.0,282.0,0.021469726307101134,0.021469726307101134,283.0,283.0
19,284,283.0,283.0,0.021469726307101134,0.021469726307101134,284.0,284.0
19,285,284.0,284.0,0.021469726307101134,0.021469726307101134,285.0,285.0
19,286,285.0,285.0,0.021469726307101134,0.021469726307101134,286.0,286.0
19,287,286.0,286.0,0.021469726307101134,0.021469726307101134,287.0,287.0
19,288,287.0,287.0,0.021469726307101134,0.021469726307101134,288.0,288.0
19,289,288.0,288.0,0.021469726307101134,0.021469726307101134,289.0,289.0
19,290,289.0,289.0,0.021469726307101134,0.021469726307101134,290.0,290.0
19,291,290.0,290.0,0.021469726307101134,0.021469726307101134,291.0,291.0
19,292,291.0,291.0,0.021469726307101134,0.021469726307101134,292.0,292.0
19,293,292.0,292.0,0.021469726307101134,0.021469726307101134,293.0,293.0
19,294,293.0,293.0,0.021469726307101134,0.021469726307101134,294.0,294.0
19,295,294.0,294.0,0.021469726307101134,0.021469726307101134,295.0,295.0
19,296,295.0,295.0,0.021469726307101134,0.021469726307101134,296.0,296.0
19,297,296.0,296.0,0.021469726307101134,0.021469726307101134,297.0,297.0
19,298,297.0,297.0,0.021469726307101134,0.021469726307101134,298.0,298.0
19,299,298.0,298.0,0.021469726307101134,0.021469726307101134,299.0,299.0
19,300,299.0,299.0,0.021469726307101134,0.021469726307101134,300.0,300.0
19,301,300.0,300.0,0.021469726307101134,0.021469726307101134,301.0,301.0
19,302,301.0,301.0,0.021469726307101134,0.021469726307101134,302.0,302.0
19,303,302.0,302.0,0.021469726307101134,0.021469726307101134,303.0,303.0
19,304,303.0,303.0,0.021469726307101134,0.021469726307101134,304.0,304.0
19,305,304.0,304.0,0.021469726307101134,0.021469726307101134,305.0,305.0
19,306,305.0,305.0,0.021469726307101134,0.021469726307101134,306.0,306.0
19,307,306.0,306.0,0.021469726307101134,0.021469726307101134,307.0,307.0
19,308,307.0,307.0,0.021469726307101134,0.021469726307101134,308.0,308.0
19,309,308.0,308.0,0.021469726307101134,0.021469726307101134,309.0,309.0
19,310,309.0,309.0,0.021469726307101134,0.021469726307101134,310.0,310.0
19,311,310.0,310.0,0.021469726307101134,0.021469726307101134,311.0,311.0
19,312,311.0,311.0,0.021469726307101134,0.021469726307101134,312.0,312.0
19,313,312.0,312.0,0.021469726307101134,0.021469726307101134,313.0,313.0
19,314,313.0,313.0,0.021469726307101134,0.021469726307101134,314.0,314.0
19,315,314.0,314.0,0.021469726307101134,0.021469726307101134,315.0,315.0
19,316,315.0,315.0,0.021469726307101134,0.021469726307101134,316.0,316.0
19,317,316.0,316.0,0.021469726307101134,0.021469726307101134,317.0,317.0
19,318,317.0,317.0,0.021469726307101134,0.021469726307101134,318.0,318.0
19,319,318.0,318.0,0.021469726307101134,0.021469726307101134,319.0,319.0
19,320,319.0,319.0,0.021469726307101134,0.021469726307101134,320.0,320.0
19,321,320.0,320.0,0.021469726307101134,0.021469726307101134,321.0,321.0
19,322,321.0,321.0,0.021469726307101134,0.021469726307101134,322.0,322.0
19,323,322.0,322.0,0.021469726307101134,0.021469726307101134,323.0,323.0
19,324,323.0,323.0,0.021469726307101134,0.021469726307101134,324.0,324.0
19,325,324.0,324.0,0.021469726307101134,0.021469726307101134,325.0,325.0
19,326,325.0,325.0,0.021469726307101134,0.021469726307101134,326.0,326.0
19,327,326.0,326.0,0.021469726307101134,0.021469726307101134,327.0,327.0
19,328,327.0,327.0,0.021469726307101134,0.021469726307101134,328.0,328.0
19,329,328.0,328.0,0.021469726307101134,0.021469726307101134,329.0,329.0
19,330,329.0,329.0,0.021469726307101134,0.021469726307101134,330.0,330.0
19,331,330.0,330.0,0.021469726307101134,0.021469726307101134,331.0,331.0
19,332,331.0,331.0,0.021469726307101134,0.021469726307101134,332.0,332.0
19,333,332.0,332.0,0.021469726307101134,0.021469726307101134,333.0,333.0
19,334,333.0,333.0,0.021469726307101134,0.021469726307101134,334.0,334.0
19,335,334.0,334.0,0.021469726307101134,0.021469726307101134,335.0,335.0
19,336,335.0,335.0,0.021469726307101134,0.021469726307101134,336.0,336.0
19,337,336.0,336.0,0.021469726307101134,0.021469726307101134,337.0,337.0
19,338,337.0,337.0,0.021469726307101134,0.021469726307101134,338.0,338.0
19,339,338.0,338.0,0.021469726307101134,0.021469726307101134,339.0,339.0
19,340,339.0,339.0,0.021469726307101134,0.021469726307101134,340.0,340.0
19,341,340.0,340.0,0.021469726307101134,0.021469726307101134,341.0,341.0
19,342,341.0,341.0,0.021469726307101134,0.021469726307101134,342.0,342.0
19,343,342.0,342.0,0.021469726307101134,0.021469726307101134,343.0,343.0
19,344,343.0,343.0,0.021469726307101134,0.021469726307101134,344.0,344.0
19,345,344.0,344.0,0.021469726307101134,0.021469726307101134,345.0,345.0
19,346,345.0,345.0,0.021469726307101134,0.021469726307101134,346.0,346.0
19,347,346.0,346.0,0.021469726307101134,0.021469726307101134,347.0,347.0
19,348,347.0,347.0,0.021469726307101134,0.021469726307101134,348.0,348.0
19,349,348.0,348.0,0.021469726307101134,0.021469726307101134,349.0,349.0
19,350,349.0,349.0,0.021469726307101134,0.021469726307101134,350.0,350.0
19,351,350.0,350.0,0.021469726307101134,0.021469726307101134,351.0,351.0
19,352,351.0,351.0,0.021469726307101134,0.021469726307101134,352.0,352.0
19,353,352.0,352.0,0.021469726307101134,0.021469726307101134,353.0,353.0
19,354,353.0,353.0,0.021469726307101134,0.021469726307101134,354.0,354.0
19,355,354.0,354.0,0.021469726307101134,0.021469726307101134,355.0,355.0
19,356,355.0,355.0,0.021469726307101134,0.021469726307101134,356.0,356.0
19,357,356.0,356.0,0.021469726307101134,0.021469726307101134,357.0,357.0
19,358,357.0,357.0,0.021469726307101134,0.021469726307101134,358.0,358.0
19,359,358.0,358.0,0.021469726307101134,0.021469726307101134,359.0,359.0
19,360,359.0,359.0,0.021469726307101134,0.021469726307101134,360.0,360.0
19,361,360.0,360.0,0.021469726307101134,0.021469726307101134,361.0,361.0
19,362,361.0,361.0,0.021469726307101134,0.021469726307101134,362.0,362.0
19,363,362.0,362.0,0.021469726307101134,0.021469726307101134,363.0,363.0
19,364,363.0,363.0,0.021469726307101134,0.021469726307101134,364.0,364.0
19,365,364.0,364.0,0.021469726307101134,0.021469726307101134,365.0,365.0
19,366,365.0,365.0,0.021469726307101134,0.021469726307101134,366.0,366.0
